,0
0272cdb141e62321341591f0959794a2_wob-documenten-1037_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1037_10.png,"Over de communicatie is veel gesproken. Dat is een beetje de achilleshiel van dit kabinet. En
toch zal het moeten. Ik vraag hoe het kabinet dit gaat aanpakken. Hoe komt het kabinet met een
plan om zodanig te communiceren dat het draagvlak in de samenleving toeneemt? Is er
Uberhaupt een plan van aanpak als de weerstand tegen deze wet vanuit de samenleving weer
yverdear tnaneamt?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_11.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1037_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_2.png,"toenam: wel of geen mondkapjes, een advies voor vier provincies, toch maar een landelijk
advies, een dringend advies, een dwingend advies of toch maar een verplichting. Ik vond het
bijzonder dat we hier in de Kamer eigenlijk vorige week pas een knoop hebben doorgehakt over
wat we zouden doen met de mondkapjes. Ik vond dat ook niet goed. Ik vind dat je van het kabinet
mag verwachten dat het daarin vooropgaat.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_3.png,"Het wetsvoorstel wordt breed gewantrouwd. Dat komt in de eerste plaats door het kabinet zelf.
Dat heeft natuurlijk te maken met de eerdere versies die op brede kritiek stuitten. Dat gaf ik net al
aan. De indruk ontstond een beetje dat minister De Jonge als een soort dictator de noodtoestand
kon uitroepen en eenzijdig en zonder tussenkomst van het parlement verregaande maatregelen,
zelfs achter de voordeur, kon afkondigen.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_4.png,"We hebben inmiddels te maken met een uitgeklede wet, zeker als de amendementen worden
aangenomen. De overheid wilde met de eerste versie je huis kunnen binnenkomen en daar
boetes kunnen uitdelen. De eerste versie zou een jaar geldig zijn. Het parlement zou min of meer
een jaar moeten toekijken. Het werden gelukkig zes maanden. En vorige week, in het voorstel,
werd die geldigheidstermijn teruggebracht naar drie maanden. Dat ligt nu voor in het breed
nndartakandea amandamant wan foranthiticean ee Fan wreatwan Arie maandan ic tach al meer ta
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_5.png,"overzien.

Gelukkig is het kunnen ingrijpen achter de voordeur eruit gehaald. Eris geen avondklok met
boetes en aanhoudingen in de wet geregeld en er is geen sprake van een verplichte vaccinatie.
Ik zeg het hier nog een keer — ik heb daar eerder met de minister-president een interruptiedebat
mvar nohand —__iuyant dat laa acrht Ainnoan dea ecamanilavwinn fink ie ar nalikkin qnaon varnlichta mat
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_6.png,"Se ee eee, UNS A, ee A ee eT Ee ee ee ee Te eee ee ee a ee Ae. Be OE ee Sane en Me Tera ee
boetes gehandhaafde quarantaine. En de corona-app is eruit gehaald, een beetje tegen de zin
van minister De Jonge in. De Autoriteit Persoonsgegevens hield toch echt vast aan de privacy,
iets waar in een eerdere versie ook al veel over te doen waas. Daar is gisteren overigens in de
Eerste Kamer over gestemd. Via algemene maatregelen van bestuur en ministeriéle regelingen is
er altijd betrokkenheid van de Kamer.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_7.png,"Ook de strafbladaantekeningen zijn uit de wet gehaald, zelfs met terugwerkende kracht. Toen ik
hier al op 20 mei een motie indiende om dat te regelen, die breed werd aangenomen, kreeg ik
van minister Grapperhaus, een brief terug waarin hij zei: dat kan helemaal niet, dat is te
ingewikkeld, wij gaan het toch zo handhaven, wij vinden het te rechtvaardigen dat mensen €390
boete betalen en een aantekening krijgen. Ik vond dat echt heel slap. Ik vind dat onrechtvaardig.
hdaar aealhlikkin qaat dat ni niat meer zn Zin Me frartiea van NENK wal dat mat teninwerkande
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_8.png,"PN SEM SRT en RC PA ON. MRS HC ee PN eee CaaS ORAL ogee ees | en ge ee Sere ee RM EMR CR Ce CaN iets |e neo Kata ee eng SSE ER mS amet racmNeey Omi Seeh ont ie a gm eC aot AM et bc
kracht alle Nederlanders die beboet zijn hun te veel betaalde euro's terugkrijgen. Gaat dat ook
gebeuren? Als dat niet zo is, overwegen wij ook op dit punt een motie in te dienen.
Behalve juridische logica, waar wij vandaag met name over spreken, is er natuurlijk de kant van
de beeldvarming. Rond de coronawet is er gewoon heel veel ruis. Veel mensen denken dat de
Anlitia alk mamant hiin Rhine Kan Khinnankoamon on Knoetee kan iitdselan nf aan hanslinn kan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1037_9.png,"Poe ee Ses SS eee a Ge Reena See ey Ge a a ee ee ee ee ee eae eget eg Tae ce
opleggen. Daarnaast zijn er serieuze zorgen omtrent deze wet en het respect voor de individuele
vrijheid en gelijkwaardigheid in onze gemeenschap. Er ontstaat ook steeds meer weerstand
tegen het opvolgen van regels. Volgens mij is het laatste wat wij nu kunnen gebruiken dat heel
veel mensen in de samenleving tegenover de regering staan omdat ze het gewoon niet meer
kunnen volgen, omdat ze angst hebben. Het is cruciaal dat dit kabinet de nieuwe aangepaste wet
heel qaned romminiceen zodait de anacit en de weersctand weoanenomen worden.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1038_10.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1038_11.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1038_12.png,"32480111 0105
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_2.png,"Ik vraag dus om éen integraal plan voor de communicatie, als het even kan nog voordat er
gestemd wordt, want ik vind dat het kabinet zelf een ultieme poging moet doen om de negatieve
beeldvorming en de ruis weg te nemen die het grotendeels zelf heeft veroorzaakt.

Het kabinet moet ook een poging wagen om de twijfelaars en critici tegemoet te komen. Sterker
nna ik vind dat alla Aladarlandare hat rarhkt hakkhan an fan armada iillan wan hat lbahinat Ma
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_3.png,"+n eet PEM WEE De eet ee ee ee ee er ee Oe er Oe et Be ee ol oad eer ET eo ae Oe MwA DG Dee Oe ee De ee
frustratie, onzekerheid en boosheid die wij ervaren, moeten zo veel mogelijk worden
weggenomen. Is het kabinet bereid om tot een samenhangende communicatiestrategie en een
heldere uitleg van de wet te komen? Voor DENK weegt dit zwaar mee in de becordeling van dit
wetsvoorstel.

Ib alrooé af nant nanin AnAawelasl sem narlatalllanerld nane kat Aim nar anilal BOl thn het bacsmanda iA van
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_4.png,"PON EME GAP Ee Nee Oe rr WN pe ee RE ey ee ee RE ee Re eee TN
dit artikel wordt gesteld dat het zogenaamde boerkaverbod niet van toepassing is als de sinds
vorig jaar verboden gezichtsbedekking het gevolg is van het dragen van persoonlijke
beschermingsmiddelen. Kan de minister deze wetsbepaling nog even goed toelichten? Bedoelt
het kabinet hier de neus-mondmaskers mee, of geldt dat ook voor andere gezichtsbedekkende
elementen? Als de boerka zelf of andere kledingstukken eveneens een persoonlijke bescherming
hiadt fanan de infliiy af pitetanmt van virriecon maldt dat dan ank? Nan ic ocno'n honarka nf ander
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_5.png,"Se ee a SS MC SR OR Ee Eek Seo el Sen ae EE A eR SE TS SRK) Ce NAR NO R OC OREseniaT . Metin ase tee
kledingstuk de facto toch een soort persoonlijk beschermingsmiddel? En in gelijike gevallen moet
er sprake zijn van gelijke behandeling. Dat is in ieder geval de strekking van artikel 1 van de
Grondwet.
Kortom, voorzitter, mag ik ervan uitgaan dat het zogenaamde boerkaverbod, de Wet gedeeltelijk
yorhnd nmogicrhichandalklanda b-ladinn da farin hAiitonenal wordt qneaseat wane do narnda Aat na
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_6.png,"Se ee Ree eS Ae ee nee ee ee ee eee ae ee! See Ee ee ae OS ES a ee ee ee ee Meera TO eee EMS: Serene Tonee Cen eee eer ree
voorliggende wet van kracht is, althans voor zover een boerka of ander kledingstuk evenveel
virussen tegenhoudt als het neus-mondmasker dat in artikel 58} genoemd doet? Dit zal meestal
het geval zijn, want er wordt gebruikgemaakt van dezelfde stoffen. Toch is het opvallend. Ik heb
hierover vorige week een motie ingediend. Het kabinet heeft die motie ontraden en de motie is
ook grotendeels door de Kamer weggestemd, maar volgens mij staat dat er. Ik wil ook graag een
reactie van de minister on cit nunt
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_7.png,"Fae ERNE HA Rens SFCTORET Oe a RAR ce CARTERS PSUR SENDERS on = CEST IER Cet hae ee cere Mace Ee
Voorzitter, ik dank u voor het voorzitten.
De voorzitter:
Dank u wel. Daarmee zijn we aan het einde gekomen van de eerste termijn van de zijde van de
ee oe oe ee eee ee ee ee ee ee a ee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_8.png,"PNGHE ENE 2 WEE De FAT INGA Ty ee GAT gw Nihe VN won! il} ig My TTiNek Tw wee IMT ky trie Ad TEPNe PEER Pee ENGR
praten. Dat geldt ook zonder corona. Dat zijn van die ongeschreven regels. Maar goed, dit was
de eerste termijn van de zijde van de Kamer.

De algemene beraadslaging wordt geschorst.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1038_9.png,"ve voordlitter.
Morgen om 10.15 uur gaat de regering antwoorden. Voor nu schors ik de vergadering tot 18.30
uur.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1039_10.png,"__van de epidemie van covid-19 voor de langere termijn (Tijdelijke wet maatregelen
covid-19) (35526).
(Zie vergadering van 7 oktober 2020.)
PA wrrhm eolttarw:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_11.png,"Dan is nu aan de orde de behandeling van de Tijdelijke wet maatregelen covid-19, Kamerstuk
35526. Ik heet de minister van Volksgezondheid, Welzijn en Sport, de minister van Justitie en
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_2.png,"Tweede Kamer, 12e vergadering
Donderdag 8 oktober 2020
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_3.png,"e Aanvang 10:15 uur

e Sluiting 17:33 uur

e Status Ongecorrigeerd
on a a tae
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_4.png,"VP
Voorzitter: Arib
Aanwezig zijn 114 leden der Kamer, te weten:
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_5.png,"Van Aalst, Alkaya, Amhaouch, Arib, Azarkan, Baudet, Becker, Belhaj, Van den Berg, Van den
Berge, Van Beukering-Huijbregts, Bisschop, Bolkestein, Van den Bosch, Bosman, Bouali, Van
Brenk, Bromet, Bruins, Buitenweg, Van Dam, Diertens, Tony van Dijck, Emiel van Dijk, Gijs van
Dijk, Dijkhoff, Remco Dijkstra, Dik-Faber, Van Ejjs, El Yassini, Ellemeet, Van Esch, Fritsma,
Futselaar, Geluk-Poortvliet, Van Gerven, Geurts, De Graaf, Van der Graaf, Groothuizen, Van
Haga, Rudmer Heerema, Pieter Heerma, Van Helvert, Hermans, Hijink, Van den Hul, Jansen,
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_6.png,"Jetten, De Jong, Karabulut, Van Kent, Kerstens, Klaver, Koerhuis, Koopmans, Van Kooten-
Arissen, Kroger, Krol, Kuik, Kuiken, Kuzu, Kwint, Laan-Geselschap, Lacin, Van der Lee, Leijten,
Van der Linde, Lodders, Madlener, Marijnissen, Markuszower, Van Meenen, Middendorp, Van
der Molen, Agnes Mulder, Edgar Mulder, Van den Nieuwenhuijzen, Nijboer, Van Ojik, Omtzigt,
Van Otterloo, Oziitok, Palland, Paternotte, Peters, Postma, Van Raan, Raemakers, Renkema,
Rog, Schonis, Segers, Sjoerdsma, Slootweg, Sneller, Snels, Snoeren, Van der Staaij, Stoffer,
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_7.png,"Tellegen, Terpstra, Van Toorenburg, Veldman, Voordewind, Aukje de Vries, Wassenberg, Van
Weerdenburg, Westerveld, Van Weyenberg, Van Wijngaarden, Wilders, Worsddérfer en Ziengs,
en de heer Grapperhaus, minister van Justitie en Veiligheid, de heer De Jonge, minister van
Volksgezondheid, Welzijn en Sport, en mevrouw Ollongren, minister van Binnenlandse Zaken en
Koninkrijksrelaties.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_8.png,"De voorzitter:
Ik open de vergadering van 8 oktober 2020.
Tijdelijke wet maatregelen covid-19
"
0272cdb141e62321341591f0959794a2_wob-documenten-1039_9.png,"Tijdeliike wet maatregelen covid-19
Aan de orde is de voortzetting van de behandeling van:
e hat wetevoorcte! Tidelikea hanalingen in verhand met maatreocelen ter hectriiding
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_1.png,"CONSULTATIEVERSIE
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_10.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_11.png,"40
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_12.png,"29107135 0014
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_2.png,"kabinet financieren met mogelijk een tijdelijke toevoeging aan het gemeentefonds. Omdat de
kosten lastig te voorspellen zijn, wordt de bijdrage zo nodig achteraf bijgesteld. Over de precieze
invulling van de bekostigingswijze vindt nader overleg met de VNG plaats.

a4 Canncultsatia
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_3.png,"Pm verwerken reacties
"
0272cdb141e62321341591f0959794a2_wob-documenten-103_4.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_5.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_6.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_7.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_8.png,
0272cdb141e62321341591f0959794a2_wob-documenten-103_9.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1040_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1040_10.png,"PISt lo QVeU Udl UN WeEloYUU Ole! Gel Meo) QiViiMige VETS AE.

De wet die nu voorligt, is al sterk verbeterd ten opzichte van de allereerste versie die in
consultatie is gegaan. Misschien is het goed om daar gelijk maar iets over te zeggen, want daar
is een aantal vragen over gesteld. De heer Van der Staaij heeft gezegd dat hij zich geérgerd
heeft aan de manier waarop dat ging, want de manier waarop dat ging heeft nou juist gemaakt
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_11.png,"Gal Oe GIsChssle 20 MOOY Ils OPOCIOPEll. IR THC Udl Ge Mee! MIYTIK Udal OOK OP WEES Cil alGeiell
hebben daar ook op gewezen. Ik zie dat ook wel. Terugkijkend zou je kunnen zeggen: hadden wij
dat dan anders moeten doen? Dat wij een wet eerst in consultatie brengen voordat we die
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_2.png,"Veiligheid en de minister van Binnenlandse Zaken en Koninkrijksrelaties van harte welkom. Ik
heet natuurlijkk ook de Kamerleden en dé mensen op de publieke tribune van harte welkom.
Gisteren hebben wij de eerste termijn van de zijde van de Kamer gehad en vandaag is de
regering aan de beurt.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_3.png,"De algemene beraadslaging wordt hervat.
De voorzitter:
Ik geef het woord aan de minister van VWS.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_4.png,"Viinister Ve Jonge:

Dank, voorzitter. Dank ook aan alle leden voor hun uitvoerige, grondige en degelijke inbreng
gisteren bij de behandeling in eerste termijn van de kant van de Kamer. Dank ook voor de
voorstellen ter verbetering van het voorliggende wetsvoorstel, want dat zijn er best wat. Vij zullen
daar uitvoerig bij stil gaan staan. Bij de reactie van het kabinet hanteren we daarbij de volgende
taakverdeling. Collega Ollongren zal met name ingaan op de grondrechtelijke aspecten en de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_5.png,"DEslUUliyRe VETNOUGTIQEeN, Ge rete Met ae Qemeenten., VON Ga olappeimaus fal Met Nal’
ingaan op de handhaving, op de relatie met de veiligheidsregio's, op de relatie met de kerken en
op de godsdienstige aspecten. Zelf zal ik met name ingaan op de parlementaire betrokkenheid,
op de inhoud van de wet, op de openbare lichamen Bonaire, Sint-Eustatius en Saba, en
daarnaast nog op een enkele overige vraag.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_6.png,"Waal staat U Ml cerst toe, vOorzitier, OM Cen dantal INnkelaenae OPMerkiIngen VOOral te Maken.
We bespreken dit wetsvoorstel tegen de achtergrond van oplopende besmettingen, oplopende
ziekenhuisopnames, oplopende zorgen of we die tweede golf tijdig zullen breken. Dat nare virus
heeft ons nu al een halfjaar in de greep. Veel van uw leden hebben dat gisteren ook
gememoreerd. En het zal ons de komendée tijd, het komende halfjaar, het komende jaar — wie
het weet mag het zeggen — in de greep houden. En hoe bemoedigend ook de steeds beter
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_7.png,"WUPUETIO® METIGQHMOHIQeh) Yt —~ TeatuUuriyn Io Ue £0 ~~ Re Pe Ory UTI) ZIG KR Le WUT, eer ery
ziek zelfs met mogelijk een fatale afloop, ons allemaal treffen.

En hoe bemoedigend het ook is om de voortgang te zien ten aanzien van de vaccins, blijft
vaccinatie voorlopig met veel onzekerheden omgeven. Ook als we de eerste vaccins geleverd
kriigen — laten we hopen in de eerste maanden van volgend jaar — dan nog zal het een lange
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_8.png,"UO QUPeT VOOTQal Ge vVaCCilaliG QdaddOWei Kein Mee PiddloQevONnQell Cri WE dis Sal Menlevillg crit
beschermd zijn. Dat betekent dat we nog een tijd met maatregelen geconfronteerd zullen zijn die
ons belemmeren in onze vrijheden. Maatregelen die raken aan wat het leven nu juist zo de
moeite waard maakt, aan contact, aan nabijheid, aan samenzijn.

We bespreken dit wetsvoorstel dus ook tegen de achtergrond van de zorgen over die
"
0272cdb141e62321341591f0959794a2_wob-documenten-1040_9.png,"Meaatregeien Zell. ZN Ze met te Ingnjpena, woraen Onze recnten Niet te Zeer INQEPerKts In Gale ZIN
is het ook wel te begrijpen dat het wetsvoorstel zoals dat voorligt nogal wat stof tot discussie
heeft gegeven: binnen en buiten deze Kamer, opinieartikelen in de krant, veel berichten op social
media, demonstraties zelfs. Er zijn veel zorgen over de nieuwe wet en daarom is het belangrijk —
en veel van uw leden hebben dat gisteren onderstreept — om heel precies te zijn in waar deze
wet nou wel over gaat en waar deze wet niet over gaat, wat het waarom is van dit wetsvoorstel.
Wei Bee Se I I a ei te eae aR et ek Be ia aaa ae a MM ee Cs ae IN on a ne ai Be ocak oS i
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1041_10.png,"VUnISter ve Jonge:

Dat heb ik vernomen, ja.

De heer Markuszower (PVV):

De minister is in eerste instantie gekomen met een cisproportionele wilde wet, die in feite de
minister ging kronen tot een soort keizer. Het resultaat is dat mevrouw Buitenweg en andere
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_11.png,"Kamerieden de minister eigenijk weer heppen gereauceerad tol een soldaal tweede kias. Kan ae
minister reflecteren over de afgelopen periode, nog meer over zijn eigen rol daarin en ook over
de uitkomst en de kwalificaties die ik er net aan gaf?
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_2.png,"afronden en naar de Raad van State sturen, en dat een wet weer wordt aangepast nadat die
terugkomt van de Raad van State voordat die naar de Kamer gaat, is gewoon de geéigende
manier waarop we tot wetgeving komen. VVat wij in dit geval alleen beter hadden moeten doen, is
meéer tijd nemen voor die consultatiefase. Die fase hadden wi eigenlijk via een reguliere
internetconsultatie moeten doen. Als wij dat hadden gedaan, had iedereen ook gewoon mee
ktinnen lezen.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_3.png,"Het is waar wat de heer Van der Staaij en ik meen ook de heer Veldman zeiden: de discussie
over het wetsvoorstel is gestart, in elk geval de maatschappelijke discussie, langs de lijn van
reacties van anderen, zonder dat men het oorspronkelijke wetsvoorstel kende. Dat is onhancig
geweest. Ik zeg dit niet zozeer als excuus, maar misschien meer als verklaring van de manier
wraagrom het no 7o Ong in die nerinda
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_4.png,"aoe Ely ayer es Aaa esas ear ar Rae ee A eg ee a ena fEioe meee: een ae Bt
Wij hadden in de Kamer al een tijdje de discussie over de wettelijke grondslag van de
maatregelen zoals wij die treffen. Het is op zichzelf genomen begrijpelijk dat het kabinet
maatregelen treft zoals we die nemen, namelijk op grond van de Wpg, met name artikel 7, de
aanwijzingsbevoegdheid, en op grond van de Wet veiligheidsregio's, via noodverordeningen. Dat
ie an sick allamaal hanriinalik hinnan ean kara faca ale de rriciec kart Arnirt Maar tnan doa \Aina
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_5.png,"SE SER pe ee: | eR Re en ECS a Be Re eee Ce ee eS Ee eM Le Oe Ow Ee
werd gemaakt, hebben wij, en onze voorgangers, met elkaar niet kunnen voorzien dat wij in deze
fase terecht zouden komen. Maatregelen die voor een langere periode onze rechten beperken,
verdienen wel een daadwerkelijk wettelijke basis. Dat was een gevoelen in een motie van ik
meen de heer Van der Staaij en de heer Jetten.
Yfanininane ie vwonnrlichtinn novraandA aan da Baad wan Ctata Mia kiusam ainaniiik tat hotevalfoa
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_6.png,"ee ee: Ae Se ee ee ee ee ee ae ee ee ET SOR CORR Me eS eee, Sone: CRT Ue nOn an eee meg ore Sage Ese | N |co Meee a eee eT eee:
oordeel: begrijpelijk hoe het kabinet heeft geopereerd in de afgelopen periode, maar naar de
toekomende tijd zou er eigenlijk een ander fundament onder moeten worden gelegd. Zo hebben
wij ook geopereerd. VVij hebben toen gemeend dat ook snel te moeten doen. Ik denk dat wij toen
hadden moeten zeggen: nee, als wij dat doen, moeten wij ook de tijd nemen voor het
maatschappelijke debat dat daarbij past. Ik denk dat wij ons dat onvoldoende gegund hebben.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_7.png,"De voorzitter:

U krijgt zo het woord, meneer Markuszower, en dan de heer Hijink. Maar u was bezig met een
inleiding.

Minister De Jonge:

Aa ee ee eee ee ee) ee ee ee ee ee ee ee
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_8.png,"we, TIN Ga ey Ne WNT PES VV GRC MEE Weal) Wake PVR VETTE De De fe er Nel SAM VGH Ne WV OO PANN
regelt. Maar het is aan u om te zeggen: doe dat nou eerst voordat we aan interrupties beginnen.
De voorzitter:

Nou, dan ga ik naar de heer Markuszower.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1041_9.png,"ve heer MAarKuSZOWEF (Pv v)-

Ik heb juist een vraag over de inleiding van de minister, waar toch een stukje reflectie in zit.
Misschien kan de minister ook nog andere aspecten in die reflectie meenemen. De aanloop van
de wet — de minister heeft het eigenlijk al gezegd — heeft geleid tot verschrikkelijk veel
maatschappelijke onrust. Kijk, de PVV is tegen deze wet.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_1.png,
0272cdb141e62321341591f0959794a2_wob-documenten-1042_10.png,"het bron- en contactonderzoek geldt natuurlijk dat ik alle dagen met de GGD'en bezig ben om
ervoor te zorgen dat het team dat dat bron- en contactonderzoek kan doen iedere dag groter is
dan het gisteren was en er iedere week weer meer bron- en contactonderzoeken gedaan kunnen
worden dan gisteren. Maar de besmettingen lopen met zo'n angelooflijk tempo op dat daar geen
bron- en contactonderzoek tegen opgewassen is. We moeten er dus met elkaar voor zorgen dat
we dat virus éronder krijgen, dat we de kraan dichtdoen en niet de kraan open laten staan en aan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_11.png,"ae GGD vragen om voor ons te dweilen. 2o werkt net niet In net eronder nouden van dit virus.
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_12.png,"32480112 0106
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_2.png,"Minister De Jonge:

Ik denk dat ik, zeker als ik dié kwalificaties zo hoor, heel duidelijk zou willen zeggen dat het goed
is, zeker als de maatschappelijke zorgen groot zijn, om ook heel precies te zijn over het waarom
van de wet én ook wat die wet dan exact regelt. Ik heb natuurlijk ook alleriei kwalificaties gelezen
in de krant, ook toen, in discussiestukken en discussies op social media, die naar ik meen
onrecht qeen recht doen aan de intentie van het kamen met dit wetevooretel maar ook niet aan
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_3.png,"de inhoud daarvan. Wij kunnen op dit moment besluiten nemen op grond van de Wet publieke
gezondheid. Dat gaat dan per aanwijzing aan de voorzitter van de veiligheidsregio, waarin staat
op welke wijze hij de crisis ter hand te nemen heeft. Vervolgens wordt op grond van die
aanwijzing een noodverordening gemaakt. Kortom, in formele zin komt daar geen parlement aan
te pas en komt daar ook geen gemeenteraad aan te pas. Dat is het bezwaarlijke dat moest
worden ondervanaen. Zo is de motie van Van der Staaij en Jetten tot stand gekomen. Dat was
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_4.png,"ook wat in de voorlichting van de Raad van State stond. Op grond van die voorlichting hebben we
die wet gemaakt.

U vraagt waarom de bevoegdheden ingrijpender waren in die conceptversie van toen. Dan is het
eerste wat ik zou willen zeggen dat ook het wetsvoorstel van toen niet zag op een versterking van
de bevoeadheden van het kabinet. maar on de versterkina van de bevoeadheden van het
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_5.png,"parlement. Dat wetsvoorstel maakte wel een inventarisatie van bij welke elementen je allemaal
bevoegdheden nodig zou kunnen hebben. Daarvoor is natuurlijk als model, als basis, de
noodverordening van dat moment genomen. Dat was ook logisch. We kwamen namelijk net uit
een heel heftige fase van de crisis. Maar toen die wet eenmaal openbaar werd, toen er ook een
maatschappelijke discussie over kwam, zaten we inmiddels in een fase waarin de crisis voorbij
was. Ik hoorde gisteren de heer Van der Staaij een aantal moties memoreren. Ik heb zelf ook wel
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_6.png,"herinneringen aan debatten waarin ook vanuit de Kamer buitengewoon ruige voorstellen werden
gedaan om de crisis te bezweren. Dat begrijp ik, want we waren toch allemaal buitengewoon
bezorgd, in paniek zou je kunnen zeggen, over wat dit virus met ons land deed. We waren bereid
om heel vergaande maatregelen te treffen om dat virus weer eronder te krijgen. Dat neemt niet
weg dat de wet op dit moment, en ook de wet van toen, geen wet is om het kabinet meer macht
te geven of om de minister van VVVS meer macht te geven, maar om juist de parlementaire
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_7.png,"controle te normaliseren. Daar ging die wet over. Ook de nu voorliggende wet gaat daarover.
De heer Markuszower (PVV):

Het lange antwoord verraadt dat de minister de afgelopen tijd heel veel tijd heeft moeten nemen
en heel veel aandacht heeft moeten geven om aan deze wet te werken. Vandaag lees ik in de
krant dat de GGD West-Brabant het bron- en contactonderzoek vrijwel stil heeft gelegd. Is de
"
0272cdb141e62321341591f0959794a2_wob-documenten-1042_8.png,"minister niet van mening dat hij veel beter niet al zijn tijd en al zijn aandacht had moeten geven
om zichzelf te kronen tot coronakeizer, wat eigenlijk niet gelukt is omdat het parlement de
minister heeft teruggefloten, maar dat hij de afgelopen maanden had moeten besteden om ervoor
te zorgen dat dat bron- en contactonderzoek, zoals dat vandaag weer niet lukt bij de GGD West-
Brabant, op orde te krijgen?
"
